cle_obs,type_en,code_en,nom_en,version_en,type_info_geo
1094662,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192298,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1180137,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196225,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177639,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180513,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188762,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094388,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1095173,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187067,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179349,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189652,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1095335,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198764,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1184261,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177519,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094782,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1093587,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1189975,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1190005,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178615,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183698,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184150,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185648,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182230,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180016,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096031,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197389,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197978,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189077,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189727,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1196303,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197632,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195673,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093634,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1198525,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196472,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094535,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181265,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096744,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1182874,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177650,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095964,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1196870,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191852,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1184896,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196397,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188342,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195374,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094609,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1186611,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196169,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191774,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1178669,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195994,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183085,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182232,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177606,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196651,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187732,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192583,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1191679,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1097372,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184059,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187437,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198712,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186699,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189549,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1196807,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181183,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1197581,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1181926,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183616,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094350,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1196784,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1186815,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189843,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189845,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1191079,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1096387,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1198153,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179192,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094647,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1185064,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195666,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095606,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1191693,"ZNIEFF type 1",04M000012,"Terre Sainte Pente Externe",2016-05,Rattachement
1192714,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1188823,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184783,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184103,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096532,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1179614,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188988,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192215,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1094336,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1193064,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1192691,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1197147,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1183731,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095932,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1097173,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179961,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1196060,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180995,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180665,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095907,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1188810,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094101,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1177495,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093551,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1177882,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185978,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1180152,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191674,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1187411,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179767,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1097069,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1180452,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185643,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182837,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1094129,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192750,"ZNIEFF type 2",04M000002,"Grande Anse",2016-05,Rattachement
1196292,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177515,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177847,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1192383,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1192861,"ZNIEFF type 1",04M000009,"Grande Anse Pente Externe",2016-05,Rattachement
1190221,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1196514,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187670,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1191563,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1197415,"ZNIEFF type 1",04M000011,"Grand Bois Platier",2016-05,Rattachement
1187845,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095836,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1195647,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189929,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1188532,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187814,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188094,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095470,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1192303,"ZNIEFF type 1",04M000008,"Grand Bois Pente Externe",2016-05,Rattachement
1184205,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1184732,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1188040,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1187012,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182800,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1182887,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177625,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189290,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1198707,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189659,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1181168,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1093972,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189727,"ZNIEFF type 1",04M000022,"Saint Pierre Pente Externe Ouest",2016-05,Rattachement
1093887,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1186404,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1179726,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1185218,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195679,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189723,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1178662,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096228,"ZNIEFF type 1",04M000024,"Saint Pierre Platier Est",2016-05,Rattachement
1097269,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177816,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177454,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1195897,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1096743,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1094957,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1183439,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1190969,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189675,"ZNIEFF type 1",04M000023,"Saint Pierre Platier Ouest",2016-05,Rattachement
1183500,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1177396,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1095733,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1189365,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
1189786,"ZNIEFF type 2",04M000003,Saint-Pierre,2016-05,Rattachement
1180807,"Réserve naturelle nationale",FR3600164,"Réserve Nationale Marine de la Réunion",2010,Rattachement
