Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,Longueur_poisson_cm,Substrat_Suivis,Longueur_transect_metre,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,Flag,Year
L'Ermitage_GR10,2022-11-25,Epinephelus hexagonatus,Algues gazonnantes,1.0,17,Corail mort en place,20,60010479,55.21854,-21.07653,Belt,2022
L'Etang-Salé_SH01,2007-12-24,Epinephelus merra,Acropore branchu,1.0,12,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2007
L'Etang-Salé_SH01,2007-12-24,Epinephelus merra,Algues gazonnantes,2.0,12,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2007
L'Etang-Salé_SH01,2007-12-24,Epinephelus merra,Acropore branchu,3.0,14,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2007
L'Etang-Salé_SH01,2007-12-24,Epinephelus merra,Acropore branchu,4.0,16,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2007
L'Etang-Salé_SH01,2007-12-24,Epinephelus merra,Acropore branchu,5.0,16,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2007
L'Etang-Salé_SH01,2009-01-07,Epinephelus merra,Acropore branchu,1.0,18,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2009
L'Etang-Salé_SH01,2009-01-07,Epinephelus merra,Acropore branchu,2.0,10,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2009
L'Etang-Salé_SH01,2009-01-07,Epinephelus merra,Acropore branchu,3.0,13,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2009
L'Etang-Salé_SH01,2009-01-07,Epinephelus merra,Acropore branchu,4.0,12,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2009
L'Etang-Salé_SH01,2010-01-19,,,1.0,,,20,60010530,55.33289,-21.27065,Belt,2010
L'Etang-Salé_SH01,2011-03-02,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2011
L'Etang-Salé_SH01,2011-03-02,Epinephelus merra,Acropore branchu,2.0,15,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2011
L'Etang-Salé_SH01,2012-01-09,,,1.0,,,20,60010530,55.33289,-21.27065,Belt,2012
L'Etang-Salé_SH01,2013-01-09,,,1.0,,,20,60010530,55.33289,-21.27065,Belt,2013
L'Etang-Salé_SH01,2014-02-24,Epinephelus merra,Acropore tabulaire,1.0,10,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2014
L'Etang-Salé_SH01,2014-02-24,Epinephelus merra,Acropore branchu,2.0,10,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2014
L'Etang-Salé_SH01,2014-02-24,Epinephelus merra,Algues gazonnantes,3.0,11,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2014
L'Etang-Salé_SH01,2015-02-10,Epinephelus merra,,1.0,15,,20,60010530,55.33289,-21.27065,Belt,2015
L'Etang-Salé_SH01,2015-02-10,Epinephelus merra,,2.0,20,,20,60010530,55.33289,-21.27065,Belt,2015
L'Etang-Salé_SH01,2016-02-03,Epinephelus merra,Algues gazonnantes,1.0,17,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2016
L'Etang-Salé_SH01,2017-02-13,,,1.0,,,20,60010530,55.33289,-21.27065,Belt,2017
L'Etang-Salé_SH01,2018-01-31,,,,,,20,60010530,55.33289,-21.27065,Belt,2018
L'Etang-Salé_SH01,2019-01-18,,,,,,20,60010530,55.33289,-21.27065,Belt,2019
L'Etang-Salé_SH01,2021-01-26,Epinephelus merra,Acropore branchu,1.0,10,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-01-26,Epinephelus merra,Algues gazonnantes,2.0,6,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Acropore digité,1.0,5,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,2.0,13,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Acropore digité,3.0,10,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,4.0,10,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Acropore digité,5.0,10,Substrat dur colonisé,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,,6.0,8,Débris,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,7.0,8,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,8.0,9,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,9.0,13,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,10.0,6,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,11.0,12,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH01,2021-12-15,Epinephelus merra,Algues gazonnantes,12.0,5,Corail mort en place,20,60010530,55.33289,-21.27065,Belt,2021
L'Etang-Salé_SH02,2007-12-24,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010531,55.33243,-21.26951,Belt,2007
L'Etang-Salé_SH02,2007-12-24,Epinephelus merra,,2.0,14,Débris,20,60010531,55.33243,-21.26951,Belt,2007
L'Etang-Salé_SH02,2009-01-07,Epinephelus merra,Acropore branchu,1.0,15,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2009
L'Etang-Salé_SH02,2009-01-07,Epinephelus merra,Acropore branchu,2.0,14,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2009
L'Etang-Salé_SH02,2009-01-07,Epinephelus merra,Eponge,3.0,17,,20,60010531,55.33243,-21.26951,Belt,2009
L'Etang-Salé_SH02,2010-01-19,,,1.0,,,20,60010531,55.33243,-21.26951,Belt,2010
L'Etang-Salé_SH02,2011-03-02,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2011
L'Etang-Salé_SH02,2012-01-09,Epinephelus merra,Algues gazonnantes,1.0,11,Corail mort en place,20,60010531,55.33243,-21.26951,Belt,2012
L'Etang-Salé_SH02,2013-01-09,Epinephelus merra,Acropore branchu,1.0,14,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2013
L'Etang-Salé_SH02,2013-01-09,Epinephelus merra,Acropore tabulaire,2.0,12,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2013
L'Etang-Salé_SH02,2013-01-09,Epinephelus merra,Algues gazonnantes,3.0,15,Corail mort en place,20,60010531,55.33243,-21.26951,Belt,2013
L'Etang-Salé_SH02,2014-02-24,Epinephelus merra,Acropore tabulaire,1.0,15,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2014
L'Etang-Salé_SH02,2014-02-24,Epinephelus merra,Acropore digité,2.0,16,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2014
L'Etang-Salé_SH02,2014-02-24,Epinephelus merra,Algues gazonnantes,3.0,12,,20,60010531,55.33243,-21.26951,Belt,2014
L'Etang-Salé_SH02,2014-02-24,Epinephelus merra,Algues gazonnantes,4.0,12,Corail mort en place,20,60010531,55.33243,-21.26951,Belt,2014
L'Etang-Salé_SH02,2015-02-10,Epinephelus merra,,1.0,6,,20,60010531,55.33243,-21.26951,Belt,2015
L'Etang-Salé_SH02,2015-02-10,Epinephelus merra,,2.0,10,,20,60010531,55.33243,-21.26951,Belt,2015
L'Etang-Salé_SH02,2016-01-29,,,1.0,,,20,60010531,55.33243,-21.26951,Belt,2016
L'Etang-Salé_SH02,2017-02-13,Epinephelus merra,Non-Acropore submassif,1.0,13,Substrat dur colonisé,20,60010531,55.33243,-21.26951,Belt,2017
L'Etang-Salé_SH02,2018-01-31,,,,,,20,60010531,55.33243,-21.26951,Belt,2018
L'Etang-Salé_SH02,2019-01-18,,,,,,20,60010531,55.33243,-21.26951,Belt,2019
L'Etang-Salé_SH02,2020-01-28,,,,,,20,60010531,55.33243,-21.26951,Belt,2020
L'Etang-Salé_SH02,2021-01-26,,,,,,20,60010531,55.33243,-21.26951,Belt,2021
L'Etang-Salé_SH02,2021-12-15,Epinephelus merra,Algues gazonnantes,1.0,14,Corail mort en place,20,60010531,55.33243,-21.26951,Belt,2021
L'Etang-Salé_SH02,2021-12-15,Epinephelus merra,Algues gazonnantes,2.0,10,Corail mort en place,20,60010531,55.33243,-21.26951,Belt,2021
L'Etang-Salé_SH02,2021-12-15,Epinephelus merra,,3.0,15,Sable,20,60010531,55.33243,-21.26951,Belt,2021
L'Etang-Salé_SH03,2007-12-24,Epinephelus merra,Algues gazonnantes,1.0,12,Corail mort en place,20,60010532,55.33293,-21.26977,Belt,2007
L'Etang-Salé_SH03,2007-12-24,Epinephelus merra,Non-Acropore submassif,2.0,14,Substrat dur colonisé,20,60010532,55.33293,-21.26977,Belt,2007
L'Etang-Salé_SH03,2007-12-24,Epinephelus merra,,3.0,20,Débris,20,60010532,55.33293,-21.26977,Belt,2007
L'Etang-Salé_SH03,2007-12-24,Epinephelus merra,Non-Acropore encroutant,4.0,12,Substrat dur colonisé,20,60010532,55.33293,-21.26977,Belt,2007
L'Etang-Salé_SH03,2007-12-24,Epinephelus merra,,5.0,18,Débris,20,60010532,55.33293,-21.26977,Belt,2007
L'Etang-Salé_SH03,2007-12-24,Epinephelus merra,Non-Acropore encroutant,6.0,14,Substrat dur colonisé,20,60010532,55.33293,-21.26977,Belt,2007
L'Etang-Salé_SH03,2009-01-07,Epinephelus merra,Algues gazonnantes,1.0,11,Corail mort en place,20,60010532,55.33293,-21.26977,Belt,2009
L'Etang-Salé_SH03,2009-01-07,Epinephelus merra,,2.0,11,Débris,20,60010532,55.33293,-21.26977,Belt,2009
L'Etang-Salé_SH03,2010-01-19,Epinephelus merra,,1.0,8,,20,60010532,55.33293,-21.26977,Belt,2010
L'Etang-Salé_SH03,2010-01-19,Epinephelus merra,,2.0,9,,20,60010532,55.33293,-21.26977,Belt,2010
L'Etang-Salé_SH03,2011-03-02,Epinephelus merra,,1.0,14,Débris,20,60010532,55.33293,-21.26977,Belt,2011
L'Etang-Salé_SH03,2012-01-09,,,1.0,,,20,60010532,55.33293,-21.26977,Belt,2012
L'Etang-Salé_SH03,2013-01-09,Epinephelus merra,Acropore tabulaire,1.0,14,Substrat dur colonisé,20,60010532,55.33293,-21.26977,Belt,2013
L'Etang-Salé_SH03,2014-02-24,Epinephelus merra,Algues gazonnantes,1.0,11,Corail mort en place,20,60010532,55.33293,-21.26977,Belt,2014
L'Etang-Salé_SH03,2015-02-10,Epinephelus merra,,1.0,6,,20,60010532,55.33293,-21.26977,Belt,2015
L'Etang-Salé_SH03,2016-01-29,,,1.0,,,20,60010532,55.33293,-21.26977,Belt,2016
L'Etang-Salé_SH03,2017-02-13,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010532,55.33293,-21.26977,Belt,2017
L'Etang-Salé_SH03,2018-01-31,,,,,,20,60010532,55.33293,-21.26977,Belt,2018
L'Etang-Salé_SH03,2019-01-18,,,,,,20,60010532,55.33293,-21.26977,Belt,2019
L'Etang-Salé_SH03,2020-01-28,,,,,,20,60010532,55.33293,-21.26977,Belt,2020
L'Etang-Salé_SH03,2021-01-26,Epinephelus merra,Algues gazonnantes,1.0,6,Substrat dur colonisé,20,60010532,55.33293,-21.26977,Belt,2021
L'Etang-Salé_SH03,2021-01-26,Epinephelus merra,,2.0,13,Débris,20,60010532,55.33293,-21.26977,Belt,2021
L'Etang-Salé_SH03,2021-12-15,Epinephelus merra,Non-Acropore massif,1.0,13,Substrat dur colonisé,20,60010532,55.33293,-21.26977,Belt,2021
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,1.0,8,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Non-Acropore submassif,2.0,8,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Non-Acropore submassif,3.0,22,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Acropore branchu,4.0,12,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Non-Acropore submassif,5.0,14,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Acropore branchu,6.0,12,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,7.0,11,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Non-Acropore massif,8.0,16,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Non-Acropore foliacé,9.0,14,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,10.0,12,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,11.0,14,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,12.0,16,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,13.0,10,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,14.0,8,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2007-12-24,Epinephelus merra,Algues gazonnantes,15.0,16,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2007
L'Etang-Salé_SH04,2009-01-07,Epinephelus merra,Acropore branchu,1.0,13,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2009
L'Etang-Salé_SH04,2010-01-19,,,1.0,,,20,60010533,55.33274,-21.26954,Belt,2010
L'Etang-Salé_SH04,2011-03-02,,,1.0,,,20,60010533,55.33274,-21.26954,Belt,2011
L'Etang-Salé_SH04,2012-01-09,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2012
L'Etang-Salé_SH04,2012-01-09,Epinephelus merra,Algues gazonnantes,2.0,9,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2012
L'Etang-Salé_SH04,2012-01-09,Epinephelus merra,Acropore branchu,3.0,16,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2012
L'Etang-Salé_SH04,2012-01-09,Epinephelus merra,Acropore branchu,4.0,12,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2012
L'Etang-Salé_SH04,2013-01-09,Epinephelus merra,Non-Acropore massif,1.0,15,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2013
L'Etang-Salé_SH04,2013-01-09,Epinephelus merra,Non-Acropore massif,2.0,12,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2013
L'Etang-Salé_SH04,2013-01-09,Epinephelus merra,Acropore branchu,3.0,17,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2013
L'Etang-Salé_SH04,2014-02-24,Epinephelus merra,Acropore tabulaire,1.0,11,Substrat dur colonisé,20,60010533,55.33274,-21.26954,Belt,2014
L'Etang-Salé_SH04,2014-02-24,Epinephelus merra,,2.0,27,Sable,20,60010533,55.33274,-21.26954,Belt,2014
L'Etang-Salé_SH04,2014-02-24,Epinephelus merra,Algues gazonnantes,3.0,10,,20,60010533,55.33274,-21.26954,Belt,2014
L'Etang-Salé_SH04,2015-02-10,,,1.0,,,20,60010533,55.33274,-21.26954,Belt,2015
L'Etang-Salé_SH04,2016-01-29,,,1.0,,,20,60010533,55.33274,-21.26954,Belt,2016
L'Etang-Salé_SH04,2017-02-13,Epinephelus merra,,1.0,11,Dalle corallienne,20,60010533,55.33274,-21.26954,Belt,2017
L'Etang-Salé_SH04,2017-02-13,Epinephelus merra,,2.0,14,Dalle corallienne,20,60010533,55.33274,-21.26954,Belt,2017
L'Etang-Salé_SH04,2018-01-31,,,,,,20,60010533,55.33274,-21.26954,Belt,2018
L'Etang-Salé_SH04,2019-01-18,,,,,,20,60010533,55.33274,-21.26954,Belt,2019
L'Etang-Salé_SH04,2020-01-28,,,,,,20,60010533,55.33274,-21.26954,Belt,2020
L'Etang-Salé_SH04,2021-01-26,,,,,,20,60010533,55.33274,-21.26954,Belt,2021
L'Etang-Salé_SH04,2021-12-15,Epinephelus merra,,1.0,10,Sable,20,60010533,55.33274,-21.26954,Belt,2021
L'Etang-Salé_SH04,2021-12-15,Epinephelus merra,,2.0,11,Sable,20,60010533,55.33274,-21.26954,Belt,2021
L'Etang-Salé_SH04,2021-12-15,Epinephelus merra,Algues gazonnantes,3.0,5,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2021
L'Etang-Salé_SH04,2021-12-15,Epinephelus merra,Algues gazonnantes,4.0,12,Corail mort en place,20,60010533,55.33274,-21.26954,Belt,2021
L'Etang-Salé_SH05,2007-12-24,Epinephelus merra,Algues gazonnantes,1.0,12,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2007
L'Etang-Salé_SH05,2007-12-24,Epinephelus merra,Algues gazonnantes,2.0,18,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2007
L'Etang-Salé_SH05,2007-12-24,Epinephelus merra,Algues gazonnantes,3.0,14,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2007
L'Etang-Salé_SH05,2007-12-24,Epinephelus merra,Non-Acropore massif,4.0,8,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2007
L'Etang-Salé_SH05,2007-12-24,Epinephelus merra,Algues gazonnantes,5.0,16,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2007
L'Etang-Salé_SH05,2007-12-24,Epinephelus merra,Non-Acropore submassif,6.0,18,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2007
L'Etang-Salé_SH05,2009-01-07,Epinephelus merra,Algues gazonnantes,1.0,15,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2009
L'Etang-Salé_SH05,2010-01-19,,,1.0,,,20,60010534,55.33239,-21.26932,Belt,2010
L'Etang-Salé_SH05,2011-03-02,Epinephelus merra,Non-Acropore massif,1.0,15,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2011
L'Etang-Salé_SH05,2012-01-09,,,1.0,,,20,60010534,55.33239,-21.26932,Belt,2012
L'Etang-Salé_SH05,2013-01-09,Epinephelus merra,Non-Acropore massif,1.0,13,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2013
L'Etang-Salé_SH05,2014-02-24,Epinephelus merra,Non-Acropore submassif,1.0,17,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2014
L'Etang-Salé_SH05,2014-02-24,Epinephelus merra,,2.0,18,Sable,20,60010534,55.33239,-21.26932,Belt,2014
L'Etang-Salé_SH05,2015-02-10,,,1.0,,,20,60010534,55.33239,-21.26932,Belt,2015
L'Etang-Salé_SH05,2016-02-03,Epinephelus merra,Non-Acropore massif,1.0,8,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2016
L'Etang-Salé_SH05,2016-02-03,Epinephelus merra,Non-Acropore massif,2.0,10,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2016
L'Etang-Salé_SH05,2017-02-13,Epinephelus merra,Non-Acropore submassif,1.0,14,Substrat dur colonisé,20,60010534,55.33239,-21.26932,Belt,2017
L'Etang-Salé_SH05,2018-01-31,,,,,,20,60010534,55.33239,-21.26932,Belt,2018
L'Etang-Salé_SH05,2019-01-18,,,,,,20,60010534,55.33239,-21.26932,Belt,2019
L'Etang-Salé_SH05,2020-01-28,,,,,,20,60010534,55.33239,-21.26932,Belt,2020
L'Etang-Salé_SH05,2021-01-26,Epinephelus merra,Algues gazonnantes,1.0,6,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2021
L'Etang-Salé_SH05,2021-01-26,Epinephelus merra,Algues gazonnantes,2.0,5,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2021
L'Etang-Salé_SH05,2022-04-12,Epinephelus merra,Algues gazonnantes,1.0,12,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2022
L'Etang-Salé_SH05,2022-04-12,Epinephelus merra,Algues gazonnantes,2.0,14,Corail mort en place,20,60010534,55.33239,-21.26932,Belt,2022
L'Etang-Salé_SH06,2007-12-24,Epinephelus merra,Non-Acropore encroutant,1.0,12,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2007
L'Etang-Salé_SH06,2007-12-24,Epinephelus merra,,2.0,18,Débris,20,60010535,55.33296,-21.2689,Belt,2007
L'Etang-Salé_SH06,2007-12-24,Epinephelus merra,Non-Acropore encroutant,3.0,14,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2007
L'Etang-Salé_SH06,2009-01-07,Epinephelus merra,Algues gazonnantes,1.0,15,Corail mort en place,20,60010535,55.33296,-21.2689,Belt,2009
L'Etang-Salé_SH06,2010-01-19,,,1.0,,,20,60010535,55.33296,-21.2689,Belt,2010
L'Etang-Salé_SH06,2011-03-02,Epinephelus merra,Non-Acropore submassif,1.0,13,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2011
L'Etang-Salé_SH06,2012-01-09,Epinephelus merra,Non-Acropore submassif,1.0,11,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2012
L'Etang-Salé_SH06,2012-01-09,Epinephelus merra,Non-Acropore submassif,2.0,9,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2012
L'Etang-Salé_SH06,2013-01-10,Epinephelus merra,Algues gazonnantes,1.0,10,Corail mort en place,20,60010535,55.33296,-21.2689,Belt,2013
L'Etang-Salé_SH06,2013-01-10,Epinephelus merra,Non-Acropore massif,2.0,12,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2013
L'Etang-Salé_SH06,2014-03-04,Epinephelus merra,,1.0,18,,20,60010535,55.33296,-21.2689,Belt,2014
L'Etang-Salé_SH06,2015-02-10,Epinephelus merra,,1.0,13,,20,60010535,55.33296,-21.2689,Belt,2015
L'Etang-Salé_SH06,2015-02-10,Epinephelus merra,,2.0,10,,20,60010535,55.33296,-21.2689,Belt,2015
L'Etang-Salé_SH06,2016-02-03,,,1.0,,,20,60010535,55.33296,-21.2689,Belt,2016
L'Etang-Salé_SH06,2017-02-13,,,1.0,,,20,60010535,55.33296,-21.2689,Belt,2017
L'Etang-Salé_SH06,2018-01-31,,,,,,20,60010535,55.33296,-21.2689,Belt,2018
L'Etang-Salé_SH06,2019-01-16,,,,,,20,60010535,55.33296,-21.2689,Belt,2019
L'Etang-Salé_SH06,2020-01-28,Epinephelus merra,Non-Acropore massif,1.0,10,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2020
L'Etang-Salé_SH06,2021-01-26,,,,,,20,60010535,55.33296,-21.2689,Belt,2021
L'Etang-Salé_SH06,2021-12-15,Epinephelus merra,Non-Acropore massif,1.0,14,Substrat dur colonisé,20,60010535,55.33296,-21.2689,Belt,2021
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Non-Acropore massif,1.0,16,Substrat dur colonisé,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Non-Acropore foliacé,2.0,14,Substrat dur colonisé,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Algues gazonnantes,3.0,12,Corail mort en place,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Algues gazonnantes,4.0,14,Corail mort en place,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Algues gazonnantes,5.0,16,Corail mort en place,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Algues gazonnantes,6.0,10,Corail mort en place,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Algues gazonnantes,7.0,8,Corail mort en place,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2007-12-24,Epinephelus merra,Algues gazonnantes,8.0,16,Corail mort en place,20,60010536,55.33229,-21.2684,Belt,2007
L'Etang-Salé_SH07,2009-01-07,Epinephelus merra,Non-Acropore massif,1.0,20,Substrat dur colonisé,20,60010536,55.33229,-21.2684,Belt,2009
