Station,Date,Taxon,Groupe_taxons,MESURE_Numero_individu,REPLICAT_Longueur_transect,STATION_Identifiant,OBSERVATION_Coordonnees_MINX,OBSERVATION_Coordonnees_MINY,OBSERVATION_Coordonnees_MAXX,OBSERVATION_Coordonnees_MAXY,REPLICAT_Substrat_Protocole_LIT,Flag,Year
L'Ermitage_GP03,2019-01-09,,Algues gazonnantes,18,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2019
L'Ermitage_GP03,2019-01-09,,Algues gazonnantes,19,20,60010462,55.21944,-21.07811,55.21944,-21.07811,,substrat,2019
L'Ermitage_GP03,2019-01-09,,Acropore digité,20,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-01-09,,Algues gazonnantes,21,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2019
L'Ermitage_GP03,2019-01-09,,Algues gazonnantes,22,20,60010462,55.21944,-21.07811,55.21944,-21.07811,,substrat,2019
L'Ermitage_GP03,2019-12-11,,,1,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2019
L'Ermitage_GP03,2019-12-11,,Algues calcaires récifs,2,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,,3,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2019
L'Ermitage_GP03,2019-12-11,,,4,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Sable,substrat,2019
L'Ermitage_GP03,2019-12-11,,Non-Acropore massif,5,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,,6,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2019
L'Ermitage_GP03,2019-12-11,,Acropore digité,7,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,,8,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2019
L'Ermitage_GP03,2019-12-11,,Acropore digité,9,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,Algues gazonnantes,10,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,Non-Acropore massif,11,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,,12,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2019
L'Ermitage_GP03,2019-12-11,,Acropore digité,13,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,,14,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2019
L'Ermitage_GP03,2019-12-11,,Acropore digité,15,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2019
L'Ermitage_GP03,2019-12-11,,,16,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2019
L'Ermitage_GP03,2020-11-03,,Acropore digité,1,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2020
L'Ermitage_GP03,2020-11-03,,Millépores,2,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2020
L'Ermitage_GP03,2020-11-03,,,3,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Sable,substrat,2020
L'Ermitage_GP03,2020-11-03,,Non-Acropore submassif,4,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2020
L'Ermitage_GP03,2020-11-03,,Algues gazonnantes,5,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2020
L'Ermitage_GP03,2020-11-03,,Non-Acropore massif,6,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2020
L'Ermitage_GP03,2020-11-03,,,7,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2020
L'Ermitage_GP03,2020-11-03,,Non-Acropore massif,8,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2020
L'Ermitage_GP03,2020-11-03,,Algues gazonnantes,9,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2020
L'Ermitage_GP03,2020-11-03,,Acropore branchu,10,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2020
L'Ermitage_GP03,2020-11-03,,Algues gazonnantes,11,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2020
L'Ermitage_GP03,2020-11-03,,Algues gazonnantes,12,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2020
L'Ermitage_GP03,2020-11-03,,Algues gazonnantes,13,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Galets,substrat,2020
L'Ermitage_GP03,2020-11-03,,Acropore digité,14,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2020
L'Ermitage_GP03,2020-11-03,,Algues gazonnantes,15,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2020
L'Ermitage_GP03,2021-12-09,,Non-Acropore submassif,1,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2021
L'Ermitage_GP03,2021-12-09,,Algues gazonnantes,2,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2021
L'Ermitage_GP03,2021-12-09,,Non-Acropore submassif,3,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2021
L'Ermitage_GP03,2021-12-09,,Algues gazonnantes,4,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2021
L'Ermitage_GP03,2021-12-09,,Non-Acropore submassif,5,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2021
L'Ermitage_GP03,2021-12-09,,Algues gazonnantes,6,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2021
L'Ermitage_GP03,2021-12-09,,Non-Acropore submassif,7,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2021
L'Ermitage_GP03,2021-12-09,,Algues gazonnantes,8,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2021
L'Ermitage_GP03,2021-12-09,,Non-Acropore submassif,9,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2021
L'Ermitage_GP03,2021-12-09,,Algues gazonnantes,10,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2021
L'Ermitage_GP03,2021-12-09,,Algues gazonnantes,11,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2021
L'Ermitage_GP03,2021-12-09,,Acropore digité,12,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2021
L'Ermitage_GP03,2021-12-09,,Algues gazonnantes,13,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2021
L'Ermitage_GP03,2022-11-21,,Algues gazonnantes,1,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2022
L'Ermitage_GP03,2022-11-21,,Acropore digité,2,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Algues gazonnantes,3,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2022
L'Ermitage_GP03,2022-11-21,,Acropore digité,4,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Millépores,5,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,,6,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2022
L'Ermitage_GP03,2022-11-21,,Non-Acropore encroutant,7,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Algues gazonnantes,8,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2022
L'Ermitage_GP03,2022-11-21,,Non-Acropore encroutant,9,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Non-Acropore massif,10,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,,11,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2022
L'Ermitage_GP03,2022-11-21,,Acropore digité,12,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Algues gazonnantes,13,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2022
L'Ermitage_GP03,2022-11-21,,,14,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Sable,substrat,2022
L'Ermitage_GP03,2022-11-21,,Algues gazonnantes,15,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2022
L'Ermitage_GP03,2022-11-21,,Non-Acropore massif,16,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Algues gazonnantes,17,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2022
L'Ermitage_GP03,2022-11-21,,,18,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2022
L'Ermitage_GP03,2022-11-21,,Acropore digité,19,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Non-Acropore massif,20,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,,21,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Débris,substrat,2022
L'Ermitage_GP03,2022-11-21,,Millépores,22,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Substrat dur colonisé,substrat,2022
L'Ermitage_GP03,2022-11-21,,Algues gazonnantes,23,20,60010462,55.21944,-21.07811,55.21944,-21.07811,Corail mort en place,substrat,2022
L'Ermitage_GP04,2007-12-28,,Acropore digité,1,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Algues gazonnantes,2,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Corail mort en place,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,3,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,4,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Sable,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,5,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,6,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore submassif,7,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,8,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore submassif,9,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,10,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,11,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,12,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Sable,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore massif,13,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore submassif,14,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,15,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,16,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,17,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore submassif,18,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,19,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore submassif,20,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,21,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore submassif,22,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,23,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,24,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,25,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,26,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,27,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,28,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,29,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,30,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,31,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,32,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,33,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,34,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,35,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,36,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,37,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Sable,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,38,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,39,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Sable,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore digité,40,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,41,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,42,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,43,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Sable,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore branchu,44,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Millépores,45,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,46,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Acropore branchu,47,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore massif,48,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,,49,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore submassif,50,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2007-12-28,,Non-Acropore encroutant,51,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2007
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,1,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore foliacé,2,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,Millépores,3,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,,substrat,2009
L'Ermitage_GP04,2009-01-06,,Algues gazonnantes,4,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,5,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,6,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,7,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,Algues gazonnantes,8,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,9,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,Algues gazonnantes,10,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,,substrat,2009
L'Ermitage_GP04,2009-01-06,,Acropore digité,11,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,12,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,Acropore digité,13,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,Algues gazonnantes,14,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,,substrat,2009
L'Ermitage_GP04,2009-01-06,,Acropore digité,15,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,16,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,17,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,18,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Dalle corallienne,substrat,2009
L'Ermitage_GP04,2009-01-06,,Acropore digité,19,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,20,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Dalle corallienne,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,21,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,22,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Dalle corallienne,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,23,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,24,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Sable,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,25,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,26,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Dalle corallienne,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,27,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,28,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Dalle corallienne,substrat,2009
L'Ermitage_GP04,2009-01-06,,Non-Acropore submassif,29,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,30,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Dalle corallienne,substrat,2009
L'Ermitage_GP04,2009-01-06,,Acropore digité,31,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2009
L'Ermitage_GP04,2009-01-06,,,32,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Dalle corallienne,substrat,2009
L'Ermitage_GP04,2009-01-06,,,33,2000,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2009
L'Ermitage_GP04,2010-01-18,,Acropore digité,1,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2010
L'Ermitage_GP04,2010-01-18,,Algues gazonnantes,2,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Corail mort en place,substrat,2010
L'Ermitage_GP04,2010-01-18,,Acropore digité,3,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2010
L'Ermitage_GP04,2010-01-18,,,4,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Sable,substrat,2010
L'Ermitage_GP04,2010-01-18,,Algues gazonnantes,5,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Corail mort en place,substrat,2010
L'Ermitage_GP04,2010-01-18,,Acropore digité,6,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2010
L'Ermitage_GP04,2010-01-18,,Algues gazonnantes,7,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Corail mort en place,substrat,2010
L'Ermitage_GP04,2010-01-18,,Acropore digité,8,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Substrat dur colonisé,substrat,2010
L'Ermitage_GP04,2010-01-18,,,9,2020,60010463,55.21958,-21.07622,55.21958,-21.07622,Débris,substrat,2010
